,user,matches
64,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675871849
65,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675829771
66,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675788914
67,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675715323
68,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675675257
69,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675645821
70,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675611911
71,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675594322
72,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675582073
73,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675564870
74,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7675555321
75,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674881387
76,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674829717
77,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674803652
78,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674785936
79,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674714231
80,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674694733
81,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674677393
82,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674506182
83,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674487198
84,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674467085
85,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674443299
86,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674413828
87,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7674376514
88,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673934744
89,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673902407
90,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673814886
91,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673797194
92,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673754882
93,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673743115
94,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673715483
95,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673646685
96,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673388015
97,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673351426
98,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673291391
99,qKFVLNnDWhxzW69JNAarNQYwl1cdhMpvyKvzu5b560X4JZ6MRgmCF4_vk7sIEwDKlpaK8ixUpZNQgQ,KR_7673207330
0,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7722747579
1,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7722703048
2,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7722678465
3,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7722567899
4,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7656720277
5,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7656661172
6,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7653128499
7,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7645135753
8,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7645084508
9,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7645058173
10,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7642687570
11,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7640554767
12,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7640494206
13,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7640457696
14,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7640404232
15,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7640334409
16,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7639472185
17,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7639246465
18,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7639215244
19,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7639163399
20,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7636628046
21,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7636553562
22,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7636461722
23,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7636394738
24,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7625780907
25,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7625720846
26,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7622919194
27,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7622860931
28,3Nmg9JvkUSCTcsV5kxMdHUrv6TK53a5RoZ7vhIt9Zmu-TZQMxp-Cn3RWAlpqgVIx-_nhoV4nwVR8dA,KR_7622817343
