,target_user,gamelength,puuid,lane,position,kills,deaths,assists,ping_missing,ping_assists,ping_vision,ping_hold,vision_score,name,tag,wins
1247,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1353.687211802,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,MIDDLE,MIDDLE,2,1,13,9,0,2,0,16,슈바맨,KR1,True
1248,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1353.687211802,tOUxmi7QMEqjWL3Bok1cP_7mFD67DSckYmkRoym5uOAsOA5tCc-O_8tAhBSRdpdSgiPUEORN0dEUBQ,BOTTOM,BOTTOM,9,3,9,3,2,0,0,22,감동의 아우토반 박병수,000,True
1249,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1353.687211802,clmwZ0hG9Cyyva_MVkjCCavh8RcdJJtY7J4Bh6sGOSFESWnVBMa900LyOjvuhLnuhm39PsSWouURSA,BOTTOM,UTILITY,4,1,16,9,0,5,0,46,3bomanbo,KR1,True
1250,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,M6lm9MVR0y_TVU_wUGn3xk3Axb-UHNfETQnQJvrrcUUxii9hBG9oh0Z-YUJzGGucxaXI8VwAceTxTg,TOP,TOP,5,8,8,3,0,0,0,9,Savage Love u,KR1,False
1251,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,l2S504OdqcyO3QyaXJEkuocttIpBNkf7g-Pb7GQXrJC_VOSQnvsQSTROCZS7U05ls1gWtryLVsaX_w,JUNGLE,JUNGLE,6,6,9,15,19,3,0,37,RT X,f f,False
1252,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,1l26VCH5cMwSdeGxqz9Xm918Y2Sl1MoSm-xlaTX-RQaS1ahbfmVqTSqTj4-xAZa1RCIosLz31RP7FA,MIDDLE,MIDDLE,7,8,4,12,1,28,0,39,최종 변기,Urgot,False
1253,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,oQGAtIr3kf-u1_QF6WPOgeNrLriFdqNSDCNZSq6DUn3WWJu6QJJgLkPGJ5QsuFfyVp8dfE1uYgp9Fw,BOTTOM,BOTTOM,3,8,0,5,7,24,0,19,리거고 개패는 놈,KR1,False
1254,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,FLwDlnQhs30BLiqiMjo2OvFu40P11QsHGfTaQMuzVEOYdZipimJdhv9dNvUOwMlqmjhDnOM2Wg3tPQ,BOTTOM,UTILITY,1,6,9,0,0,0,0,92,야오옹,KR1,False
1255,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,HlTTyathF7H4yh6QEELzN4MFzgEiYstSeqQ-GQlw6BhPyWj6swuT36UudNH2Ws0e1XoN1KIjgJJ4ow,TOP,TOP,12,8,3,23,3,0,0,11,해 원,해 원,True
1256,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,3cWaOlH5pB8NNVGlosAxdg19ZIgoS3duin5w0x4DV3So-1b71vPaWEzihdh4GutRSXkxyNURLuCbwA,JUNGLE,JUNGLE,11,4,10,6,0,0,0,31,화 니,0619,True
1257,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,MIDDLE,MIDDLE,6,4,7,12,0,1,0,24,슈바맨,KR1,True
1258,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,Hh2qnDEr_SZWD-zhFRk5XcjeS12z10OhBjBEv0aq3wFf3xzw4TmDDDHj3Q8JOzDzHvOz0v896QGiGA,BOTTOM,BOTTOM,6,2,9,0,2,2,0,38,찍찍땀땀,KR2,True
1259,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2004.9859688120002,u66UqkYNP4_LmhNUzMD2zpaXdLVyMt0hGJOnn65BbvKCDgBiUgzvjPFbhMVciAzIQVRbG9u1CfbwqA,BOTTOM,UTILITY,0,4,24,2,0,23,0,87,다람쥐다람쥐다람쥐다람쥐다람쥐,너구리,True
1260,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,yw5HP97aEl2q890xf-ESGI-4wYWj2jj-ahYz5BZf1zMdAbf_piBSBNlytO67lVUaorDPcYl_jX5gaA,NONE,TOP,1,4,1,16,0,0,0,16,하디오,KR1,False
1261,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,B_ykWHouLZMjrGK2V2WWg_228ldgILQVhbz4F-5NsqZvJuScvKYb51SRs-PwOq6xsnOFBC_ANCXsyA,NONE,JUNGLE,4,3,4,1,8,2,0,13,꿀 꿀,1214,False
1262,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,KaJNXBnLJGuOhGo43ZVszSabZH0bnJWx9FefwkprUJBkoWQCO_WLIXGVVnW5dNl-l0dlonKPGnOY5A,NONE,MIDDLE,4,6,1,16,2,1,0,13,장 상 심,KR1,False
1263,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,o0dRKaTxX2ZCdRK-B781P7XXbl1P8bvEusbCnPVXD4JBardxvzzv3Rq1kEScy2f7YXEucm8IrflRCw,NONE,BOTTOM,0,4,3,1,0,4,0,20,희귀곰오리,희귀곰오리,False
1264,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,NONE,UTILITY,1,4,3,6,0,0,0,24,슈바맨,KR1,False
1265,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,iv4PDsfgVpzDXhiuhQePdLKcaQUAWO0mtuMuGBSZ8tUG-AN4kHFALy3c2E9tZ_Fxxi5veqvItO-dig,NONE,TOP,3,2,1,3,0,1,0,13,카레라이즈,Lyze,True
1266,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,wMAKeC2R3G3fyTv3E6WiuR2h-weVPnpHQRuiD5HIRDbXaNrs2Xj3kMl86tIuGGCe8FSXisqqJcBbRA,NONE,JUNGLE,6,1,8,3,0,7,0,26,응징자 잭스,KR1,True
1267,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,IyfEl2Ml9fJ2EU051KCrrxT3tBurz6IIpYm-8Df7-PyHwS9RYGrseF8WyiD-rdNazjM1G5vLdH7tYQ,NONE,MIDDLE,4,5,9,4,0,0,0,12,지원이칼들었다,0803,True
1268,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,_fTSMjqTwxHeY7x080AdL6qwnKQtM6XPXGnS3nMEiu-MI46xvHoZRdaLts6kR0vDjlVFT7rTLD4Uzw,NONE,BOTTOM,7,0,1,6,0,0,0,10,Bazzi,0425,True
1269,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1176.20203248,4GHCsXv_DkMSaGHgvV_O0tZrss0M4utWZIxoBAgqKCGfavEuwj78HmRe7ebeA2jrEyxtovFvE2Z45g,NONE,UTILITY,0,2,14,6,3,0,0,39,물리변화,KR1,True
1270,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,9UvYcwWU6EFjBjrT2vOoxK6_QVCk5XZl75lZ4eyt-PPt52p9dWQpsO0StEmFxioamzl0C54MSF3luQ,TOP,TOP,5,9,7,5,6,3,0,20,last poem,KR1,True
1271,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,ii9FBU5AiK-h7-L9OWGB4CQaO8n5VwfBbn5YoGexe4G9hwbKfkT7OTIuqMwOhxMSiYhbFlCYiS74eQ,JUNGLE,JUNGLE,8,6,10,6,8,0,0,33,수소닭,KR1,True
1272,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,MIDDLE,MIDDLE,7,2,11,9,2,1,0,29,슈바맨,KR1,True
1273,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,hZReYE-UaV8SQBmWTgg5bvmQrivRS1oB4LuLmfXE3tN-FalgaPBcxu5x4R75TkFuonPCArTl-YW3QA,BOTTOM,BOTTOM,12,5,6,6,7,8,0,24,유나사랑해,kr27,True
1274,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,wi0G_rnAIp8rTCufGrzT5GzN1_HtA8swsH0FP-rTvgQmiwLFY13-jSMm1p8PcqElZuAPQIVg2zMJdw,BOTTOM,UTILITY,1,3,23,8,0,8,0,100,정다은,KR3,True
1275,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,PCtUB40d1FfVlaCgq9efluQl6iYNn9hAdnNclkGALuvGLhFt8RC4Mbl1g80_RcxDtrQrTcbo3tr3xA,TOP,TOP,7,7,8,21,2,0,0,17,박나나킬러,6993,False
1276,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,wTvB8ThpiaX-8pS5n_PRWK0qUAtsiYfSA418KDMHG6KZhAVFVo9TYD4icLDKmwCcwe5sil-WUz296Q,JUNGLE,JUNGLE,7,7,13,5,0,0,0,49,Official髭男dism,0435,False
1277,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,B_ykWHouLZMjrGK2V2WWg_228ldgILQVhbz4F-5NsqZvJuScvKYb51SRs-PwOq6xsnOFBC_ANCXsyA,MIDDLE,MIDDLE,9,8,11,8,24,1,0,28,꿀 꿀,1214,False
1278,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,9HcvXl93RU0RjqGOyoGAPNwychw1Hx-Q9jowJbPVtRjCg4jrJVN3p_auI-VhTXM931gWyJuYOs-wtA,BOTTOM,BOTTOM,1,7,7,2,2,1,0,16,소년가장 유래,유래유래,False
1279,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2044.7318140300001,wX7AZauv5vwQsR0fTbmG0E0440Wp5Lz-Svv9QVplUJBYXovly-rsx5emvpCSnsdT9G2ZvGyE1No4bQ,BOTTOM,UTILITY,1,4,15,0,3,4,0,75,길자하,5244,False
1280,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,TOP,TOP,2,4,4,8,0,1,0,13,슈바맨,KR1,False
1281,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,Fh5Gb1H29AKMVnJINRW8Ej0Z4FVbr-1VwjshM3ruX7xV8LjIHjZdU5CuHJk3sZWtGSAsHlm_M5-E9A,JUNGLE,JUNGLE,6,10,9,11,5,2,0,34,20250225,길지혜,False
1282,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,klgMfqrYCk-IWDqtNTmIj-KW3zzj3txFTznpqawgVtbNgx221Hi8Ybr7J4DwE2k2Nl6e1thsZ27DVA,MIDDLE,MIDDLE,7,4,4,3,1,2,0,32,메이지,09년생,False
1283,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,3zS0ilDQOdA6icxXQzmuymh2Q5jQ0OmQcdLOv_UuuHJ6W-6__U9JCYiUuJX2WkufxDnvUVVWwEMbfw,BOTTOM,BOTTOM,5,7,9,6,3,0,0,32,오나우,3494,False
1284,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,jDoITTvklkxEELUcvPN3nvl0hsINsJIewGCaCXTGP4hZ5W90cxPtNulbAE_B2naFqRs8OpyzSDyVCg,BOTTOM,UTILITY,1,9,13,4,0,0,0,56,시끄럽다조용히해,KR1,False
1285,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,wTvB8ThpiaX-8pS5n_PRWK0qUAtsiYfSA418KDMHG6KZhAVFVo9TYD4icLDKmwCcwe5sil-WUz296Q,TOP,TOP,5,1,11,0,0,0,0,41,Official髭男dism,0435,True
1286,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,ORsKukQqBH7w4B3uxDwJ8-Z2yhh_M_qNLBi7zHfxeh2xfDTU7Acth3t-FS1dr5zcNCYaOUg1fRHN4g,JUNGLE,JUNGLE,8,4,16,2,6,0,0,52,광남중 케인,KR1,True
1287,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,ZHWKPcNglGlpdgq_8B0Wl1PeF2ypzZdn_kkJlr_C6LoBS5Agod79Der9z7CayXlFHht9SVJvJ3sE3A,MIDDLE,MIDDLE,7,4,8,9,1,0,0,26,동운이는과연언제쯤연애를할까,지구멸망후,True
1288,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,txd0csTrsr9Snd1mYRYL4mj9Odif4Wf1QuYuaLrZTUbbnEtUk0lXMYCD_K37pLPTRm7MgbFw9ffDOA,BOTTOM,BOTTOM,6,5,12,2,0,3,0,24,바나나우유,bing,True
1289,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1793.2487184800002,Me4au0NmcRV3LbWPnaMDblQuB4gZgj2IwyjYGQeaPGlRhTgQgtQYXFRsUkk9BYvkDGzmhYgIXdBHtQ,BOTTOM,UTILITY,8,7,18,35,3,3,0,86,RoyJo,KR1,True
1290,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,tj1kRdlATaThKYumd30Gg0s_NFfjYDJKpQDP76jF4xve9Evo1LNQvc-TOxpuB1Hb_kBQnqCSESHdzw,MIDDLE,TOP,2,10,15,3,0,0,0,36,Dew,KR531,False
1291,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,59lp9R_567uVdzsb8oIh0k2EzWET0A8e1J-kkPjRto9RrQQrEvryQRSZEJuVIvkcQWS7htyTtF8BZg,JUNGLE,JUNGLE,10,8,11,5,8,3,0,53,게임재밌다,개망겜,False
1292,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,MIDDLE,MIDDLE,4,5,13,15,3,1,0,23,슈바맨,KR1,False
1293,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,kQ3tFLNWtyLg2o45wKJvFg76FVFBdUeLjr0aIcevVSS_x27PC9Jjf-XixKYoZd4TiicZbviV2gKo0Q,BOTTOM,BOTTOM,10,4,5,13,11,3,0,16,개 똥,pooo,False
1294,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,jPrOgYSue5VEZPcl91Q9Pe_bpiaYDfIqq0Z4fBzHLObATLuDtPoFL1nF891y0b7X8UfXlBPAr_k7pA,BOTTOM,UTILITY,1,5,22,8,5,0,0,85,장수호의자크는전설이다,6515,False
1295,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,wZk7c-Pb2KJqF6Wwm5Lbu1mS2Urnb5-MOTapyDtpXExd4q3bPimToKmhj5-6lolvXWfs-9dQTvRJfw,TOP,TOP,2,3,20,3,0,0,0,55,규니규니규니,KR1,True
1296,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,ViJVnpfKgeBEOmre9fWyHEoeatGF1gpiRYuldFp6iowJlCAnXFHOSVCITvzX-H1k2cDiCX4XqPKrBg,JUNGLE,JUNGLE,3,7,18,15,16,1,0,46,대포뺐어먹는사람,KR1,True
1297,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,k_YFt6niKDLqEwWJOyo_OkwVRI2DTXNRs1xfV2vI_EHn6yGS_dw-x_DM2S9Bo7dgiVYy3E16CIu9Tg,MIDDLE,MIDDLE,6,6,10,11,16,5,0,25,순하린,KR1,True
1298,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,IwHsfPThIQ2CfEpfcJ53Nw6vWOOkp3y6cFEMHY6BPCaAejaRPv5JnRX8wygYWy6XaXn-S2hLIgVHDQ,BOTTOM,BOTTOM,18,5,8,2,0,0,0,19,a89823662,łavh6,True
1299,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2152.522966928,6IkA9q-xOHacAs-45swNj0RhJ53IWEKVHXpKHfJ11hZV4l3k8_eIE6_bPr8pMom_4XmQx6jNRwii7A,BOTTOM,UTILITY,1,6,24,1,4,1,0,97,짱짱이입니다,KR1,True
1300,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,cOqhjG-GJ7M63dTboNrc9fwH4_CJpirz_9e2oJRJBUZIRT9rSZqJLNfSQXpDuRI5DSPmauUhRLNU5A,TOP,TOP,7,6,9,7,1,0,0,22,Akaps,공 주,True
1301,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,nECFS05IYQg8VQEsKoalw-OA07PLAohJ62cXwXx6jKjY5J63NKTnR3tH5sLYa-UklKL_TeqEV_U2AQ,JUNGLE,JUNGLE,3,5,9,3,3,9,0,34,기로므,KR1,True
1302,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,VabCfb8Mgl8VWZHkaKq0CnRfK_I2VN8zELDO5rt4CZAdmQSHsVg73X51H8n4L43bLKhceVWA5UI73Q,MIDDLE,MIDDLE,12,3,5,37,2,37,0,25,잘생긴대석이,HSDS,True
1303,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,Q04sKcgr1UuvGtU4yfmvyU4chBDdhjebtzfA_gn1p8kFb8u7Wfhw4ZEYlGTWOaPji4HK0Qwl8OKi4g,BOTTOM,BOTTOM,9,3,11,1,0,0,0,18,서렌더,KR1,True
1304,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,opjcbQOpGqAvf04X6F3vS616EvVTK_NEZODJpNwZY18KwoHmjdBaoHvieOIiIqM6weCerkitSVwdRQ,BOTTOM,UTILITY,0,1,22,0,0,5,0,88,Sus4,KR1,True
1305,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,skR-AOBuj7L6YGAj9W0rE_nkVOtabEINDkMQqsOht_NmILDEmuiX0gonfhzE0yxiC2xsVAWgFw2rAg,TOP,TOP,6,7,4,0,1,0,0,20,사랑의얼음 멩,000,False
1306,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,byOfqjvZ16muhwAUMcMDjRVpizObKoeyoJtzYzfEWxVHR_JE-888fsYGlXZAEGDMwNGYwq369VVpkQ,JUNGLE,JUNGLE,4,7,4,0,2,12,0,42,이 앙큼한자식,KR1,False
1307,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,MIDDLE,MIDDLE,3,7,9,4,1,2,0,20,슈바맨,KR1,False
1308,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,sTwUVJH4IHxXoqWOTPyAq4Uoot7cLZ6viSJ1vAhYaWSd1AexV8ENWkLHON9txvtJYhaTq3ylF-GZlw,BOTTOM,BOTTOM,4,4,3,16,9,8,0,21,secret story,snaky,False
1309,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,1777.0749185670002,493IzUsRr9mbo7zy8bKJ791v9E3O41ch3aMgz4VyEmdzjO7R_hMurkM6E3TUdWHkZhBWD6BCF0-3BA,BOTTOM,UTILITY,1,6,7,4,2,7,0,73,지 성,ASD,False
1310,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2501.710300445,zFwu391OAsXiAd6Y7qafm_OsTbQ4-093wpuZLR1mYZ1yaTuYFb0Y_W4IqQT6jCgF582M69XmE0glvg,TOP,TOP,9,14,5,2,9,0,0,21,숟가락살인마,숟숟숟숟,False
1311,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2501.710300445,7-WtzaPX38ppH5nMZxRRGP07B_I2FoITKzoKywVVBlfmWxy7brJquU9-qIKisFrv-1vuFwzJuCZ1jA,JUNGLE,JUNGLE,6,8,20,7,1,12,0,36,닉냄없음,KR1,False
1312,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2501.710300445,_WCxFQse7i0_X9ilYOVbQXHSV3_riksPynkmhW9_7AGqp-gdFBumliVJYQqMUzALryZD_XOOuAP4BQ,MIDDLE,MIDDLE,8,16,11,0,4,3,0,16,팬더마뱀,KR1,False
1313,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2501.710300445,_xj9icRwrEibPpxjz9AAzAO01oiG4AYq8Ml2CEZy9ERMDinsmavWrRMTPgJFpUAew74iVFfydLyKUA,BOTTOM,BOTTOM,6,9,11,16,13,11,0,54,Plash,4444,False
1314,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2501.710300445,7p-ADaOlnMX0buh3fhkYNR_ELYa61wWrmyMmdbz97zk6yc6QSGbCGI3bzDFg03bRp24xRBp_YQRl-w,BOTTOM,UTILITY,5,9,12,7,2,0,0,119,너무행복한뱅후니,1802,False
1315,gw3lFkL0uICW5A62l8P6XGqpwctbuG9RWF3N-Qi2KHsjraMvaaOguTpe6ilBoRhRjq0co-rlYAqOfA,2501.710300445,xnSuHAu4YmvxT_Ww4iNo0AF5EmF70SCKI3--Wj1NTCs0Pk9KkwxUqG19oXSXRm5bi6T8v_FcZ-reZQ,TOP,TOP,19,7,16,2,17,0,0,10,냐 챈,KR1,True
